nummer,naam,"ligging type 1","ligging nummer 1","ligging omschrijving 1","ligging hectometrering 1","ligging type 2","ligging nummer 2","ligging omschrijving 2","ligging hectometrering 2","ligging type 3","ligging nummer 3","ligging omschrijving 3","ligging hectometrering 3",thema,subthema,"eigenaar organisatie","eigenaar contactpersoon","eigenaar telefoon 1","eigenaar telefoon 2","in gedeeld beheer met organisatie","in gedeeld beheer met contactpersoon","in gedeeld beheer met telefoon 1","in gedeeld beheer met telefoon 2","beheerder organisatie","beheerder contactpersoon","beheerder telefoon 1","beheerder telefoon 2","beheerder email","geinspecteerd door",plaats,gebied,"dichtstbijzijnde hoogte markering",topcode,"gps coordinaten","rds coordinaten",opmerking,conditiescore,"laatste inspectiejaar","komende inspectiejaar","benodigd materieel","toelichting opmerkingveld","bgt nummer","bgt classificatie","imgeo classificatie","nen2767 beheerobject","Object Conditie","crow nummer","crow naam","crow info",verhardingssoort,"verhardings functie",verkeersfunctie,"wegcategorie lvvp","totale breedte","totale lengte","aantal rijbanen",peiljaar,"dichtstbijzijnde hoogtemerk",status,"volgende groot onderhoud in",id,breedte2,Wegvak,Wegnummer,Bebouwde_kom,Metrering,"Jaar conservering","Jaar deklaag","Jaar herstrating",Situering,Constructie,"Jaar aanleg",Onderhoudsproject,Wegvaknum,Lengte_Oppervlakte,objectBeginTijd,objectEindTijd,lokaalID,tijdstipRegistratie,eindRegistratie,LV-publicatiedatum,bronhouder,inOnderzoek,relatieveHoogteligging,bgt-status,plus-status,bgt-functie,bgt-fysiekVoorkomen,plus-functie,wegdeelOpTalud,ondersteunendWegdeelOpTalud,onbegroeidTerreindeelOpTalud,plus-fysiekVoorkomen,begroeidTerreindeelOpTalud,bgt-type,plus-type,identificatieBAG,nummeraanduidingreeks,typeOverbruggingsdeel,hoortBijTypeOverbrugging,overbruggingIsBeweegbaar,identificatieBAG_OPR,openbareRuimteNaam,openbareRuimteType,nauwkeurigheid,datumInwinning,inwinnendeInstantie,inwinningsmethode,bgt-classification,hectometeraanduiding,wijk,buurtcode,naamEnIdOpenbareRuimte,stadsdeel,wijkcode,creationDate,terminationDate,namespace,Objecttypegroep_IMBOR,Objecttype_IMBOR,Type_IMBOR,Typeplus_IMBOR,Typeplus2_IMBOR,Wegfunctiegroep_IMBOR,Wegfunctie_IMBOR,"Soort conservering","Type onderdeel",Gebruikersfunctie,Ondergrond2,Belang,Besteknummer,"Administratieve breedte","Soort verharding_N","Soort deklaag specifiek",Risicogetal,Actie,"Inspectie Rafeling","Inspectie Scheurvorming","Berekende lengte/oppervlakte"
VV-N351-4611,rijstrook-16,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.27278775519 52.972296366624,6.272777127276 52.97232863576,6.271293500965 52.972151143185,6.271304353932 52.972118908466,6.271474766226 52.972139673971,6.271531982344 52.97214660169,6.27278775519 52.972296366624))","POLYGON((214489.961 554286.337,214489.203 554289.919,214389.784 554268.946,214390.557 554265.368,214401.976 554267.819,214405.81 554268.637,214489.961 554286.337))",,,2023,,,,P0021.20be7f008d47436ca62827d432c08e61,,,,,,,,,,,,3.65,,1x2,,,,,e95d8cc4502f7834b5ed0cff3888a3a7,,16,N351,"buiten bebouwde kom","1,6",,2005,,links,,1964,N351-HRB-00.3-01.8,16,369.36,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,369.36
VV-N351-4632,rijstrook-27,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.255106367234 52.970901905068,6.255102220356 52.970869358438,6.255880374193 52.970835423052,6.256080426274 52.970826302955,6.256280603617 52.97081824204,6.256480891351 52.970811240416,6.256613728999 52.970807182586,6.256617523192 52.970839902483,6.256503459218 52.970843329476,6.256379584322 52.970847456791,6.256255747059 52.970851979119,6.256131962669 52.970856914321,6.256008215906 52.970862244535,6.255884521828 52.97086797864,6.255143015207 52.970900317843,6.255106367234 52.970901905068))","POLYGON((213304.097 554116.732,213303.862 554113.107,213356.181 554109.96,213369.632 554109.107,213383.09 554108.372,213396.554 554107.755,213405.483 554107.411,213405.694 554111.055,213398.027 554111.344,213389.7 554111.703,213381.375 554112.106,213373.053 554112.555,213364.733 554113.048,213356.416 554113.586,213306.561 554116.585,213304.097 554116.732))",,,2022,,,,P0021.c963e5789de9465f8e11ad4a0c65563c,,,,,,,,,,,,3.65,,1x2,,,,,ebfa01caf26a3132a8df798a3b2cd6c4,,27,N351,"buiten bebouwde kom","2,7",,2005,,rechts,,1964,N351-HRB-02.0-05.2,27,369.95,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,369.95
VV-N351-4630,rijstrook-26,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.258112829737 52.970826704156,6.257990696822 52.970825626138,6.25786682913 52.970824893143,6.25774295428 52.970824546499,6.257619086615 52.970824559142,6.257495211786 52.970824958136,6.257371344316 52.970825725403,6.257283742741 52.97082665086,6.257247294118 52.970827033074,6.257123266694 52.970828735864,6.256999262399 52.970830851745,6.256875265986 52.970833362855,6.256751307578 52.970836286947,6.256627371931 52.970839606159,6.256617523192 52.970839902483,6.256613728999 52.970807182586,6.256681259723 52.970805298299,6.256881723632 52.97080041558,6.25708223844 52.970796592583,6.257282804163 52.970793829309,6.257499959995 52.970792158076,6.257717139157 52.970791654548,6.257934312079 52.970792327927,6.258113510734 52.970793762964,6.258112829737 52.970826704156))","POLYGON((213506.161 554110.798,213497.958 554110.579,213489.638 554110.397,213481.317 554110.258,213472.996 554110.159,213464.674 554110.103,213456.352 554110.088,213450.466 554110.12,213448.017 554110.133,213439.683 554110.222,213431.35 554110.357,213423.017 554110.536,213414.686 554110.761,213406.356 554111.03,213405.694 554111.055,213405.483 554107.411,213410.022 554107.256,213423.495 554106.875,213436.97 554106.612,213450.447 554106.467,213465.037 554106.457,213479.627 554106.577,213494.215 554106.828,213506.251 554107.133,213506.161 554110.798))",,,2022,,,,P0021.417e62f3bdfc46dd912057a0bf4669a3,,,,,,,,,,,,3.65,,1x2,,,,,ec0a10efee92868bc1ce06b28131be91,,26,N351,"buiten bebouwde kom","2,6",,2005,,rechts,,1964,N351-HRB-02.0-05.2,26,366.93,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-15,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,366.93
VV-N351-4665,rijstrook-43,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.231361780972 52.971902919625,6.231356770414 52.971870216611,6.231359983192 52.971870077089,6.232844384394 52.97180539215,6.232848402468 52.97183829085,6.231361780972 52.971902919625))","POLYGON((211707.718 554209.193,211707.424 554205.55,211707.64 554205.537,211807.439 554199.507,211807.666 554203.171,211707.718 554209.193))",,,2023,,,,P0021.4652dd4fb6184d04bb2ea9a7f77513b3,,,,,,,,,,,,3.65,,1x2,,,,,ef5ff0f30330fab2a4c019e059a9595e,,43,N351,"buiten bebouwde kom","4,3",,2005,,links,,1964,N351-HRB-02.0-05.2,43,366.85,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,366.85
VV-N351-4697,rijstrook-59,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.210817356583 52.969588778595,6.210781626334 52.969610574843,6.209729387771 52.968976140023,6.209765282767 52.968954396872,6.20986088048 52.969012098042,6.210039122806 52.969119438462,6.21021200971 52.969223760043,6.210392500984 52.969332648125,6.210567344676 52.969438025125,6.210737941879 52.969540780075,6.210817356583 52.969588778595))","POLYGON((210330.586 553935.731,210328.158 553938.129,210258.275 553866.725,210260.714 553864.333,210267.063 553870.827,210278.901 553882.908,210290.383 553894.649,210302.37 553906.904,210313.982 553918.764,210325.312 553930.329,210330.586 553935.731))",,,2023,,,,P0021.81fdde62e8d34abba38e67df162a1ae0,,,,,,,,,,,,3.5,,1x2,,,,,ef987ab264f441c1029969bb12af37a9,,59,N351,"buiten bebouwde kom","5,9",,2020,,links,,1964,N351-HRB-05.3-07.6,59,341.22,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,341.22
VV-N351-4692,rijstrook-57,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.212888097734 52.970880822897,6.212850881371 52.970903537675,6.212782848857 52.970862552327,6.212631598258 52.970771043743,6.212468142086 52.970672483866,6.212330807085 52.970589398136,6.212197040563 52.970509208272,6.212133813531 52.970470373134,6.211775685596 52.970254900798,6.211813356056 52.970231796792,6.212888097734 52.970880822897))","POLYGON((210468.05 554081.095,210465.521 554083.594,210461.003 554078.981,210450.959 554068.682,210440.104 554057.589,210430.984 554048.238,210422.1 554039.212,210417.902 554034.842,210394.118 554010.59,210396.678 554008.048,210468.05 554081.095))",,,2022,,,,P0021.aab0941e1c254c32ac5ea5c144276b8c,,,,,,,,,,,,3.5,,1x2,,,,,f1fd955c7de4e9fd72e7c4659fa76203,,57,N351,"buiten bebouwde kom","5,7",,2020,,rechts,,1964,N351-HRB-05.3-07.6,57,364.13,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,364.13
VV-N351-4597,rijstrook-9,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.282977996375 52.973515004101,6.282967367135 52.973546132868,6.28151151721 52.973372629526,6.281521737441 52.973341108538,6.281701668726 52.973362417336,6.28213347581 52.973413464097,6.282505348712 52.973458011615,6.282887572497 52.973504178888,6.282976638342 52.973514843533,6.282977996375 52.973515004101))","POLYGON((215172.796 554430.393,215172.039 554433.848,215074.486 554413.328,215075.216 554409.829,215087.273 554412.35,215116.208 554418.39,215141.126 554423.657,215166.737 554429.113,215172.705 554430.374,215172.796 554430.393))",,,2023,,,,P0021.795dc8bab0114fffa6c1a5e297e1b722,,,,,,,,,,,,3.65,,1x2,,,,,f4196bdb882a58077e89650ea203b18d,,9,N351,"buiten bebouwde kom","0,9",,2005,,links,,1964,N351-HRB-00.3-01.8,9,358.62,,,,20180528072358,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,358.62
VV-N351-4638,rijstrook-30,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.25067904976 52.971094211413,6.250675280945 52.971061796716,6.252179813988 52.970996312473,6.252184432667 52.97102873895,6.251846301522 52.971043479845,6.251790654145 52.971045598939,6.25067904976 52.971094211413))","POLYGON((213006.43 554134.562,213006.22 554130.952,213107.376 554124.876,213107.643 554128.488,213084.909 554129.856,213081.168 554130.047,213006.43 554134.562))",,,2022,,,,P0021.c2e60a8ace134d4eacdca07f56915b63,,,,,,,,,,,,3.65,,1x2,,,,,f648bc52328ed1ac95da03c968e5165d,,30,N351,"buiten bebouwde kom",3,,2005,,rechts,,1964,N351-HRB-02.0-05.2,30,365.7,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-18,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",14,,A+,A+,365.7
VV-N351-4659,rijstrook-40,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.235812836984 52.971709130179,6.235808597796 52.971676457802,6.237292971994 52.971611789628,6.237296937204 52.97164485932,6.235812836984 52.971709130179))","POLYGON((212006.971 554191.137,212006.729 554187.498,212106.527 554181.476,212106.75 554185.159,212006.971 554191.137))",,,2023,,,,P0021.b8573acefc7e43c49ba92b9fa9e1ce48,,,,,,,,,,,,3.65,,1x2,,,,,fbe0ffeb7846ae194b878518fc56590a,,40,N351,"buiten bebouwde kom",4,,2005,,links,,1964,N351-HRB-02.0-05.2,40,366.72,,,,20170328111053,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W,3.65,SMA,"SMA-NL 8A",20,,A+,A+,366.72
VV-N351-4617,rijstrook-19,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.268337332331 52.971763839842,6.268326663911 52.971797942157,6.26751789752 52.971700933294,6.267518171966 52.971700517884,6.267518578687 52.971696336072,6.267516785078 52.971692296283,6.267512948155 52.971688801762,6.267507477241 52.971686217948,6.267500928685 52.971684819331,6.267425375081 52.971675751129,6.267373644543 52.971669859449,6.267288847485 52.971659367452,6.267281787258 52.971659167822,6.267274992416 52.971660314242,6.267269130573 52.971662693955,6.267264792196 52.971666059972,6.267262431979 52.971670076436,6.267262406387 52.971670283318,6.266931496689 52.971630590251,6.266943798347 52.971589592228,6.267004113674 52.971594522218,6.267066228741 52.971600112928,6.267102103789 52.971603731028,6.267126690767 52.971606407754,6.267151278111 52.971609102445,6.267175836416 52.971611833293,6.267200395269 52.971614591091,6.267224954488 52.971617366855,6.267277645163 52.971623628968,6.267391884879 52.971636932628,6.267451219621 52.971644161223,6.26753362903 52.971654365147,6.267537600596 52.971654946984,6.267603852949 52.971662681718,6.267705823683 52.971675850802,6.267781042288 52.971686017673,6.267887444347 52.971701885905,6.267984997022 52.971716677958,6.268078191899 52.971730189997,6.268186911013 52.971745052346,6.268324229009 52.971762211014,6.268337332331 52.971763839842))","POLYGON((214191.732 554223.418,214190.969 554227.204,214136.772 554215.746,214136.791 554215.7,214136.824 554215.235,214136.709 554214.784,214136.456 554214.392,214136.092 554214.1,214135.654 554213.939,214130.591 554212.868,214127.124 554212.17,214121.442 554210.933,214120.968 554210.905,214120.51 554211.027,214120.113 554211.287,214119.817 554211.658,214119.653 554212.103,214119.651 554212.126,214097.476 554207.438,214098.358 554202.886,214102.403 554203.484,214106.568 554204.157,214108.973 554204.589,214110.621 554204.907,214112.269 554205.227,214113.915 554205.551,214115.561 554205.878,214117.207 554206.207,214120.738 554206.947,214128.394 554208.521,214132.37 554209.374,214137.892 554210.577,214138.158 554210.645,214142.598 554211.56,214149.43 554213.109,214154.469 554214.302,214161.595 554216.155,214168.128 554217.881,214174.37 554219.461,214181.653 554221.204,214190.854 554223.226,214191.732 554223.418))",,,2023,,,,P0021.568cec901b574bd2b9fae22743125f80,,,,,,,,,,,,3.65,,1x2,,,,,fffcce27debf4d27cd009a98348b04f1,,19,N351,"buiten bebouwde kom","1,9",,2021,,links,,1964,N351-HRB-01.8-02.0,19,436.93,,,,20220214154908,,,P0021,,0,bestaand,,"rijbaan autoweg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,05-02-W/19-50-WN,3.65,SMA,"SMA-NL 8A",14,,A+,A+,436.93
VV-N351-4723,rijstrook-72,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.19634700324 52.961476589801,6.196435665869 52.961516932503,6.196450029242 52.961527421495,6.196542937461 52.961569568639,6.196662057746 52.961624694588,6.196629834052 52.96165021033,6.195448801795 52.961107359808,6.195480686856 52.961082026405,6.19571322214 52.961189065732,6.195760371745 52.961209964144,6.19577231273 52.96121424186,6.195808605869 52.961230756345,6.195826998858 52.961241865179,6.19596101444 52.961302570575,6.196108016838 52.961370952364,6.196229661098 52.961426609839,6.196319732012 52.961467464316,6.196339331868 52.961475428556,6.19634700324 52.961476589801))","POLYGON((209368.611 553022.036,209374.518 553026.592,209375.47 553027.77,209381.66 553032.53,209389.595 553038.754,209387.398 553041.569,209308.72 552980.273,209310.894 552977.478,209326.385 552989.564,209329.527 552991.925,209330.324 552992.41,209332.742 552994.275,209333.964 552995.525,209342.893 553002.381,209352.685 553010.101,209360.789 553016.386,209366.79 553021,209368.097 553021.901,209368.611 553022.036))",,,2023,,,,P0021.8b49df1b25cf49469977b87870c27d47,,,,,,,,,,,,3.5,,1x2,,,,,002cb9dec484a92c2b7d3e78dd3f55b6,,72,N351,"buiten bebouwde kom","7,2",,2020,,links,,1964,N351-HRB-05.3-07.6,72,356.79,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,356.79
VV-N351-4729,rijstrook-86,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.179814974227 52.954225079229,6.179787743172 52.954251258297,6.179656201128 52.954201383307,6.179457516864 52.954126008992,6.179257489481 52.954050382641,6.179048725265 52.953971327047,6.178959667643 52.953937803981,6.178953997999 52.953936152066,6.178934855119 52.953929224412,6.178882428275 52.953909369856,6.178869442779 52.953903911144,6.178717943527 52.953846393923,6.178585399399 52.953796102026,6.178508776445 52.953767169312,6.178536441266 52.953740268728,6.179814974227 52.954225079229))","POLYGON((208266.667 552202.784,208264.805 552205.677,208256.026 552200.03,208242.766 552191.496,208229.416 552182.933,208215.483 552173.982,208209.539 552170.186,208209.16 552169.998,208207.882 552169.213,208204.383 552166.965,208203.517 552166.348,208193.406 552159.836,208184.56 552154.142,208179.446 552150.866,208181.338 552147.893,208266.667 552202.784))",,,2022,,,,P0021.4729d4c69cc94846b227d2ecbe7ac7a6,,,,,,,,,,,,3.5,,1x2,,,,,020c97ea8d856a40df64ba9e7010657b,,86,N351,"buiten bebouwde kom","8,6",,2020,,rechts,,1962,N351-HRB-08.4-12.1,86,352.83,,,,20200910120600,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",18,,A+,A+,352.83
VV-N351-4710,rijstrook-66,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.203404652191 52.965163995481,6.203369397565 52.965185759332,6.203227738777 52.965100419089,6.203054057686 52.964995625556,6.202877145797 52.964889146363,6.202705511726 52.964785479656,6.202529189344 52.964679391339,6.202400673871 52.964601868685,6.202326701403 52.964556577379,6.202324443201 52.96455520884,6.202359633017 52.964533957975,6.203404652191 52.965163995481))","POLYGON((209838.181 553437.698,209835.785 553440.093,209826.375 553430.489,209814.838 553418.696,209803.086 553406.713,209791.685 553395.047,209779.972 553383.108,209771.435 553374.384,209766.522 553369.288,209766.372 553369.134,209768.763 553366.796,209838.181 553437.698))",,,2022,,,,P0021.e8ab040ebac34d10afd2f7cad2a13378,,,,,,,,,,,,3.5,,1x2,,,,,043f405a9db3f27986561bd94705e084,,66,N351,"buiten bebouwde kom","6,6",,2020,,rechts,,1964,N351-HRB-05.3-07.6,66,336.59,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,336.59
VV-N351-4717,rijstrook-69,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.200059974696 52.963212330424,6.200097513043 52.963229994419,6.200121038308 52.963241660796,6.200201163197 52.963280315396,6.200154941709 52.963310977826,6.199834559794 52.963145070946,6.199583001395 52.963021471747,6.199014109126 52.962748163141,6.199045956531 52.962723251424,6.199134562705 52.962765084302,6.199256499723 52.962823252983,6.199366842375 52.962876602629,6.19949674281 52.962939569727,6.199625353789 52.963002806066,6.199746972813 52.963062207584,6.199826078893 52.963100536856,6.199971663224 52.96317123313,6.200047307152 52.963206656159,6.200059974696 52.963212330424))","POLYGON((209615.914 553217.987,209618.414 553219.981,209619.98 553221.297,209625.315 553225.659,209622.171 553229.036,209600.853 553210.332,209584.106 553196.388,209546.225 553165.545,209548.396 553162.797,209554.297 553167.519,209562.417 553174.084,209569.764 553180.104,209578.413 553187.209,209586.975 553194.343,209595.072 553201.045,209600.339 553205.37,209610.032 553213.347,209615.07 553217.346,209615.914 553217.987))",,,2023,,,,P0021.7d49c909279144cd9bea5c2598ba1b5c,,,,,,,,,,,,3.5,,1x2,,,,,0515aab84f29d4a90c22b9c923ffcf33,,69,N351,"buiten bebouwde kom","6,9",,2020,,links,,1964,N351-HRB-05.3-07.6,69,363.77,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-04,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,363.77
VV-N351-4715,rijstrook-68,,,,,,,,,,,,,Verhardingen,rijstrook,"Provincie Fryslân",,,,,,,,"Provincie Fryslân",,,,,,,,,,"POLYGON((6.200808762378 52.963590811177,6.201220745988 52.96381409127,6.201225877942 52.963817120755,6.201255885683 52.963833963989,6.201313824912 52.963864860746,6.201319407194 52.963868093851,6.201275643806 52.963895684499,6.201273257252 52.963892222925,6.20126876235 52.963889036329,6.201251954365 52.963880047367,6.201237372287 52.963889816355,6.201171063252 52.963853863176,6.201186274 52.963843487807,6.201169935445 52.963834926996,6.201164160112 52.963832512984,6.201157425584 52.963831336678,6.201150418438 52.963831501239,6.201143853168 52.963833010788,6.201138426028 52.963835689835,6.200920443676 52.963718002589,6.200154941709 52.963310977826,6.200201163197 52.963280315396,6.200210519975 52.96328483492,6.200296563018 52.963325579023,6.200362320724 52.963358391109,6.20047400036 52.963416241938,6.200614065008 52.963489329506,6.200726045519 52.963548112663,6.200776488425 52.963573740622,6.200808762378 52.963590811177))","POLYGON((209665.749 553260.67,209693.149 553285.828,209693.49 553286.169,209695.485 553288.066,209699.339 553291.548,209699.71 553291.912,209696.735 553294.949,209696.579 553294.562,209696.281 553294.204,209695.163 553293.191,209694.171 553294.267,209689.761 553290.216,209690.796 553289.073,209689.709 553288.108,209689.324 553287.835,209688.873 553287.699,209688.402 553287.712,209687.959 553287.875,209687.591 553288.169,209673.093 553274.908,209622.171 553229.036,209625.315 553225.659,209625.938 553226.169,209631.668 553230.768,209636.045 553234.469,209643.476 553240.991,209652.795 553249.23,209660.245 553255.856,209663.602 553258.746,209665.749 553260.67))",,,2023,,,,P0021.e458bdd8ca034916b3bb470e32152f1d,,,,,,,,,,,,3.5,,1x2,,,,,05bde1ed1fc331288fa12d0c8aab6fd3,,68,N351,"buiten bebouwde kom","6,8",,2020,,links,,1964,N351-HRB-05.3-07.6,68,532.54,,,,20200907123045,,,P0021,,0,bestaand,,"rijbaan regionale weg","gesloten verharding",,0,,,asfalt,,,,,,,,,,,,,,,,wegdeel,,,,,,,2016-04-15,,NL.IMGEO,Verhardingsobject,Verhardingsobject,Asfaltverharding,,,Wegen,Rijbaan,,rijstrook,stroomweg,zand,hoog,19-43-WN,3.5,SMA,"SMA-NL 8A",14,,A+,A+,532.54
